LON,LAT,CD_GEOCODI,Cep,Logradouro,Bairro,Cod Cidade,Cod Estado
-46.47545,-23.504986,355030828000165,3806110,Travessa Laranja-Cravo,Ermelino Matarazzo,8966,26
-46.4711591,-23.4987917,355030828000083,3807000,Avenida João Batista de Oliveira,Vila Robertina,8966,26
-46.475516,-23.4978512,355030828000024,3807010,Avenida José Muniz Ribeiro,Vila Paranaguá,8966,26
-46.4686665,-23.497204,355030828000110,3807020,Rua 21 de Setembro,Vila Robertina,8966,26
-46.469291,-23.4977595,355030828000110,3807025,Travessa Mangueirinha,Vila Robertina,8966,26
-46.4697099,-23.4969946,355030828000082,3807030,Rua Cândido José de Andrade,Vila Paranaguá,8966,26
-46.470229,-23.4966725,355030828000082,3807040,Avenida Antônio Augusto de Lima,Vila Paranaguá,8966,26
-46.4761348,-23.4986745,355030828000025,3807060,Rua Oscar Mariano da Silva,Vila Robertina,8966,26
-46.4687716,-23.4984664,355030828000110,3807070,Rua Afonso Moreira Pena,Vila Paranaguá,8966,26
-46.4729516,-23.50112175,355030828000053,3807080,Rua Antônio Carlos Lamego,Vila Paranaguá,8966,26
-46.4761343,-23.4967502,355030828000023,3807100,Rua General Costa Campos,Vila Robertina,8966,26
-46.4725533,-23.5010818,355030828000084,3807110,Rua Caetano Furquim,Vila Paranaguá,8966,26
-46.4734403,-23.4987774,355030828000052,3807120,Rua Raul Gomes,Vila Paranaguá,8966,26
-46.4762241,-23.4981421,355030828000024,3807130,Rua Maria José Bonifácio Romualda,Vila Robertina,8966,26
-46.471623,-23.497877,355030828000052,3807170,Rua Sebastião Cruz,Vila Paranaguá,8966,26
-46.4762085,-23.4972798,355030828000024,3807180,Rua Mário Massi,Vila Paranaguá,8966,26
-46.4723628,-23.49787155,355030828000051,3807200,Rua Ângelo Cori,Vila Robertina,8966,26
-46.4747527,-23.5000736,355030828000026,3807210,Rua Domingos Manoel,Vila Paranaguá,8966,26
-46.475225,-23.499086,355030828000025,3807220,Rua André Pirro,Vila Paranaguá,8966,26
-46.4742125,-23.4956194,355030828000050,3807230,Alameda Rodrigo de Brum,Vila Paranaguá,8966,26
-46.47064455,-23.4981409,355030828000083,3807240,Rua Américo Lobo,Vila Robertina,8966,26
-46.4722328,-23.4979606,355030828000052,3807250,Rua Bandeira do Colônia,Vila Paranaguá,8966,26
-46.4715494,-23.5005505,355030828000084,3807260,Rua Elias Guimarães,Vila Paranaguá,8966,26
-46.468985,-23.4984078,355030828000110,3807270,Praça Raimundo Ramos,Vila Paranaguá,8966,26
-46.471938,-23.5011825,355030828000053,3807300,Rua Felipe José de Figueiredo,Vila Paranaguá,8966,26
-46.4749696,-23.5040311,355030828000027,3807310,Rua Belém de São Francisco,Vila Paranaguá,8966,26
-46.4739694,-23.5022626,355030828000027,3807320,Avenida Manoel dos Santos Braga,Vila Robertina,8966,26
-46.4746228,-23.5019577,355030828000026,3807330,Rua Antônio Leão,Vila Paranaguá,8966,26
-46.47212075,-23.5029218,355030828000053,3807340,Rua Maria Ciabredo,Vila Paranaguá,8966,26
-46.4745435,-23.5008316,355030828000026,3807360,Rua Doutor José Tohn,Vila Robertina,8966,26
-46.4727654,-23.4985408,355030828000052,3807370,Rua Miguel Novais,Vila Paranaguá,8966,26
-46.4698115,-23.498092,355030828000083,3807390,Rua Guarda dos Ferreiros,Vila Paranaguá,8966,26
-46.4731153,-23.49661995,355030828000146,3807400,Rua Paulina Augustin,Vila Robertina,8966,26
-46.4736598,-23.4945189,355030828000079,3807410,Rua Rita Soares,Vila Paranaguá,8966,26
-46.4755775,-23.504345,355030828000165,3807420,Rua Sebastião Zaque Pedro,Vila Paranaguá,8966,26
-46.4692987,-23.4954477,355030828000109,3807430,Rua Primavera da Vida,Vila Robertina,8966,26
-46.4756465,-23.5021635,355030828000027,3807440,Rua Bramante Buffoni,Ermelino Matarazzo,8966,26
-46.4777087,-23.4947803,355030828000022,3808000,Rua Alicinha,Vila Paranaguá,8966,26
-46.4786923,-23.4927898,355030828000022,3808010,Rua Anaz de Paula Machado,Vila Paranaguá,8966,26
-46.473124,-23.4946305,355030828000079,3808020,Travessa Antônio Dornel,Vila Paranaguá,8966,26
-46.4715046,-23.4974428,355030828000082,3808030,Rua Antônio José de Medeiros,Vila Paranaguá,8966,26
-46.4727998,-23.4960962,355030828000146,3808040,Rua Antônio José Henriques,Vila Paranaguá,8966,26
-46.4753652,-23.4932816,355030828000049,3808050,Rua Antônio Pereira Simões,Vila Paranaguá,8966,26
-46.4696161,-23.4958707,355030828000109,3808060,Rua Bigati,Vila Paranaguá,8966,26
-46.474162,-23.4928495,355030828000078,3808090,Rua Gumercindo de Paula Machado,Vila Paranaguá,8966,26
-46.4735555,-23.493111,355030828000078,3808100,Rua José de Ricci,Vila Paranaguá,8966,26
-46.4762832,-23.4957045,355030828000023,3808110,Rua Josefina Chiapetta,Vila Paranaguá,8966,26
-46.4763496,-23.4937427,355030828000049,3808120,Rua Lino Petenone,Vila Paranaguá,8966,26
-46.4752404,-23.4933545,355030828000049,3808130,Rua Miguel Rachid,Vila Paranaguá,8966,26
-46.4737105,-23.4925351,355030828000078,3808140,Praça Pastor Domingos D'Attilio,Vila Paranaguá,8966,26
-46.4718116,-23.4955369,355030828000080,3808160,Rua Terra Branca,Vila Paranaguá,8966,26
-46.4747447,-23.4947846,355030828000049,3808170,Rua Victória Simionato,Vila Paranaguá,8966,26
-46.4761018,-23.4899934,355030828000076,3809010,Rua Guilherme Vaz Pinto,Jardim Belém,8966,26
-46.4772903,-23.490451,355030828000076,3809020,Rua Shobee Kumagai,Jardim Belém,8966,26
-46.4780724,-23.4901535,355030828000047,3809030,Rua Flora Lemos,Jardim Belém,8966,26
-46.4785165,-23.490752,355030828000047,3809040,Rua João Ribeiro Pereira,Jardim Belém,8966,26
-46.4746207,-23.4915843,355030828000077,3809050,Rua Rubens Rodrigues dos Santos,Jardim Belém,8966,26
-46.4757527,-23.4894456,355030828000076,3809060,Rua Antônio de Freitas Toledo,Jardim Belém,8966,26
-46.4745155,-23.4898989,355030828000105,3809070,Rua Cristóvão de Figueiredo,Jardim Belém,8966,26
-46.4782608,-23.4886147,355030828000047,3809100,Rua Domingos Scarpel,Jardim Belém,8966,26
-46.477681,-23.4880056,355030828000047,3809110,Rua Gambarra,Jardim Belém,8966,26
-46.4745757,-23.4941682,355030828000049,3809120,Rua Carmem Magnani,Jardim Belém,8966,26
-46.4759993,-23.4915958,355030828000048,3809130,Rua Francisco Antônio Miranda,Jardim Belém,8966,26
-46.4767585,-23.491095,355030828000048,3809140,Rua Francisco Bueno da Silveira,Jardim Belém,8966,26
-46.4787397,-23.4889671,355030828000102,3809150,Rua Dona Maria Jovita da Conceição,Jardim Belém,8966,26
-46.478519,-23.490464,355030828000047,3809160,Rua Hilária,Ermelino Matarazzo,8966,26
-46.4791161,-23.4917477,355030828000021,3809170,Avenida Milene Elias,Jardim Belém,8966,26
-46.4737612,-23.4942188,355030828000079,3809180,Travessa Miron,Jardim Belém,8966,26
-46.4785109,-23.487295,355030828000102,3810000,Rua Reverendo José de Azevedo Guerra,Jardim Belém,8966,26
-46.4775368,-23.4870883,355030828000103,3810010,Rua Padre Serafim Leite,Jardim Belém,8966,26
-46.4765914,-23.48672185,355030828000118,3810020,Rua José de Castro Mendes,Jardim Belém,8966,26
-46.4723712,-23.4851581,355030828000119,3810030,Rua Reverendo Izac Silvério,Jardim Belém,8966,26
-46.4758578,-23.4870808,355030828000104,3810040,Rua Canela de Aracuan,Jardim Matarazzo,8966,26
-46.471499,-23.4862485,355030828000119,3810050,Rua Danilo Felippe,Jardim Matarazzo,8966,26
-46.4743905,-23.4871105,355030828000104,3810060,Rua Jacira Ferrari de Oliveira,Jardim Matarazzo,8966,26
-46.4728589,-23.4875976,355030828000120,3810080,Rua Zilda Fernandes de Hollanda,Jardim Matarazzo,8966,26
-46.4753677,-23.4874169,355030828000104,3810100,Rua Folha da Fortuna,Jardim Matarazzo,8966,26
-46.4697897,-23.49301,355030887000138,3810110,Rua Abel Tavares,Jardim Belém,8966,26
-46.4727606,-23.4837552,355030828000118,3810120,Rua Flor de Carnaval,Jardim Matarazzo,8966,26
-46.473924,-23.4842683,355030828000118,3810130,Rua Tiriba,Jardim Matarazzo,8966,26
-46.475308,-23.4848269,355030828000118,3810140,Rua Brasilina Sachetti,Jardim Matarazzo,8966,26
-46.4751763,-23.48536885,355030828000118,3810150,Rua José Lopes Rodrigues,Jardim Matarazzo,8966,26
-46.8614817,-19.5265017,310400705000117,3810970,Rua Abel Tavares 1500,Jardim Belém,8966,26
-46.4834287,-23.4925121,355030828000044,3811000,Rua Fioravante Lopes Garcia,Jardim Belém,8966,26
-46.481203,-23.4909392,355030828000046,3811010,Rua Catarina Álvares,Jardim Matarazzo,8966,26
-46.4820858,-23.4904038,355030828000074,3811020,Rua Rui Pirozzelli,Jardim Belém,8966,26
-46.4799134,-23.4905684,355030828000075,3811030,Rua Isaac Gonçalves do Vale,Jardim Belém,8966,26
-46.4809188,-23.4892443,355030828000075,3811040,Rua Cuieté Velho,Jardim Matarazzo,8966,26
-46.4839406,-23.4903259,355030828000074,3811050,Rua Ernesto Félix da Silva,Jardim Matarazzo,8966,26
-46.4834191,-23.491081,355030828000046,3811060,Rua Antônio Bonici,Jardim Matarazzo,8966,26
-46.4828498,-23.4917572,355030828000020,3811070,Rua Ahmad El Hind,Jardim Matarazzo,8966,26
-46.4850875,-23.4918379,355030828000044,3811080,Rua Reverendo Almir Pereira Bahia,Jardim Matarazzo,8966,26
-46.486117,-23.4914717,355030828000157,3811090,Rua Barra do Tarrachil,Jardim Matarazzo,8966,26
-46.485028,-23.4920859,355030828000044,3811100,Rua Antônio dos Santos,Jardim Matarazzo,8966,26
-46.4813015,-23.4925241,355030828000021,3811110,Rua João Spinola Carneiro Filho,Jardim Matarazzo,8966,26
-46.4795385,-23.491584,355030828000021,3811125,Travessa Tomazini,Ermelino Matarazzo,8966,26
-46.4673625,-23.4943115,355030887000066,3812000,Rua Arraial de Catas Altas,Vila Santa Inês,8966,26
-46.4656246,-23.4942076,355030887000033,3812010,Rua Rosa-da-Venezuela,Vila Santa Inês,8966,26
-46.4673655,-23.4932199,355030887000066,3812020,Rua Flor de Madeira,Vila Santa Inês,8966,26
-46.4669825,-23.4910614,355030887000143,3812025,Rua Elizabeth Simões,Vila Santa Inês,8966,26
-46.4666704,-23.4942898,355030887000066,3812030,Rua Rainha-do-Bosque,Vila Santa Inês,8966,26
-46.4661441,-23.4931921,355030887000067,3812035,Rua São Camilo,Vila Santa Inês,8966,26
-46.4683751,-23.4930661,355030887000139,3812040,Rua Padre Thomaz Joseph Shea,Vila Santa Inês,8966,26
-46.4690061,-23.492025,355030887000221,3812050,Rua Cinturão Verde,Vila Santa Inês,8966,26
-46.4687935,-23.4928413,355030887000139,3812060,Rua Mocidade Alegre,Vila Santa Inês,8966,26
-46.4686153,-23.4926153,355030887000139,3812070,Rua João Batista,Vila Santa Inês,8966,26
-46.4690056,-23.4917653,355030887000221,3812080,Rua Maria de Nazaré,Vila Santa Inês,8966,26
-46.468811,-23.4899989,355030887000142,3812090,Rua Nova União,Vila Santa Inês,8966,26
-46.465926,-23.494039,355030887000067,3812110,Rua Cardeiro,Vila Santa Inês,8966,26
-46.466725,-23.4921085,355030887000067,3812180,Rua Pochetis,Vila Santa Inês,8966,26
-46.4738191,-23.4890655,355030828000105,3813000,Rua Figueira da Polinésia,Jardim Matarazzo,8966,26
-46.4717652,-23.4892987,355030828000121,3813010,Rua Ricardo Butarello,Vila Santa Inês,8966,26
-46.471434,-23.4927625,355030828000108,3813015,Travessa Augusto Casturino Bueno dos Santos,Jardim Matarazzo,8966,26
-46.4693273,-23.4860364,355030828000131,3813030,Rua Otávio Mendes dos Santos,Jardim Matarazzo,8966,26
-46.4700348,-23.4860887,355030828000119,3813035,Rua Ângelo Arigoni,Ermelino Matarazzo,8966,26
-46.4684604,-23.4866346,355030828000131,3813040,Rua Antônio Egas Moniz,Jardim Matarazzo,8966,26
-46.4686348,-23.4881034,355030828000131,3813050,Rua Paschoal Rizzo,Jardim Matarazzo,8966,26
-46.4660435,-23.4894698,355030887000134,3813060,Rua Vilanova de Santa Cruz,Jardim Matarazzo,8966,26
-46.4682282,-23.4899741,355030887000142,3813070,Rua das Romãnzeiras,Jardim Matarazzo,8966,26
-46.4669272,-23.4839225,355030887000153,3813080,Rua Ventura Branco,Jardim Matarazzo,8966,26
-46.4688511,-23.4870667,355030828000131,3813090,Rua Maria Angélica Soares Gomes,Jardim Matarazzo,8966,26
-46.4658506,-23.488927,355030887000151,3813100,Rua Capitão Américo Duarte,Jardim Belém,8966,26
-46.4664633,-23.4876719,355030887000151,3813105,Rua Geralda Aparecida Pereira Ignácio,Jardim Matarazzo,8966,26
-46.4663046,-23.4893979,355030887000134,3813120,Rua Coralina,Jardim Matarazzo,8966,26
-46.4675499,-23.4845287,355030887000153,3813130,Rua Dendezeiro,Jardim Matarazzo,8966,26
-46.4650372,-23.4863451,355030887000154,3813140,Rua Cacimba,Jardim Matarazzo,8966,26
-46.4664526,-23.4847979,355030887000153,3813150,Rua Obrages,Jardim Matarazzo,8966,26
-46.4726782,-23.4911085,355030828000121,3813170,Praça Faustina Marin Caballero,Jardim Belém,8966,26
-46.4715068,-23.4912134,355030828000121,3813190,Rua Guido Bonici,Jardim Belém,8966,26
-46.4713776,-23.489938,355030828000121,3813200,Rua dos Tamarindos,Jardim Matarazzo,8966,26
-46.4681471,-23.4838096,355030887000153,3813210,Rua Kaleidoscópio,Jardim Matarazzo,8966,26
-46.4675503,-23.4900983,355030887000143,3813220,Rua Muru-Muru,Jardim Matarazzo,8966,26
-46.4672209,-23.4907504,355030887000143,3813230,Rua Gil,Jardim Matarazzo,8966,26
-46.4668937,-23.4880796,355030887000151,3813240,Rua Caucásica,Jardim Matarazzo,8966,26
-46.4670502,-23.4887724,355030887000134,3813260,Rua Damiana,Jardim Matarazzo,8966,26
-46.4686388,-23.4889949,355030828000131,3813270,Rua Açafrão,Jardim Matarazzo,8966,26
-46.4645976,-23.4899905,355030887000068,3813280,Rua Adarga,Jardim Matarazzo,8966,26
-46.464497,-23.4841296,355030887000157,3813310,Rua Japichaua,Jardim Matarazzo,8966,26
-46.4653001,-23.4902423,355030887000135,3813320,Rua Santa Efigênia,Jardim Matarazzo,8966,26
-46.4683143,-23.4852708,355030887000152,3813350,Rua Luiza Pezzella Gomes,Jardim Matarazzo,8966,26
-46.4710037,-23.4915486,355030828000108,3813360,Rua Tiritama,Ermelino Matarazzo,8966,26
-46.4674726,-23.4874771,355030887000151,3813370,Rua Rio Farias,Vila Jacuí,8966,26
-46.4686953,-23.4927181,355030887000139,3813380,Rua Doutor Fernandes Albanesa,Vila Santa Inês,8966,26
-46.4690504,-23.4933043,355030887000220,3813400,Rua Doutor Jorge Kayano,Vila Santa Inês,8966,26
-46.4700005,-23.4933755,355030887000138,3813410,Rua Milton Dionísio de Medeiros,Vila Santa Inês,8966,26
-46.4692368,-23.4905412,355030887000222,3813420,Rua do Sabugueiro,Vila Santa Inês,8966,26
-46.4676605,-23.4927816,355030887000136,3813430,Rua Santos Mendes,Vila Santa Inês,8966,26
-46.4692165,-23.4937763,355030887000220,3813440,Rua São José,Vila Santa Inês,8966,26
-46.4831873,-23.486606,355030828000073,3814000,Rua Sampei Sato,Jardim Matarazzo,8966,26
-46.4850451,-23.4867918,355030828000153,3814003,Travessa Edite Cândida da Silva,Jardim Matarazzo,8966,26
-46.4857834,-23.4862367,355030828000153,3814010,Rua Miguel de Siqueira,Jardim Matarazzo,8966,26
-46.4836082,-23.4892493,355030828000101,3814040,Rua Francisco Barroso Pereira,Jardim Matarazzo,8966,26
-46.4827086,-23.4881676,355030828000074,3814050,Rua São Vicente de Minas,Jardim Matarazzo,8966,26
-46.4839739,-23.4883715,355030828000101,3814060,Rua Bispo Isaías F Sucasas,Jardim Matarazzo,8966,26
-46.4826235,-23.4874925,355030828000101,3814070,Rua Luiz Perassa Sobrinho,Jardim Matarazzo,8966,26
-46.4807542,-23.4872941,355030828000102,3814080,Rua Reverendo João Euclides Pereira,Jardim Matarazzo,8966,26
-46.479636,-23.4881292,355030828000075,3814110,Rua Roberto Augusto Collin,Jardim Matarazzo,8966,26
-46.4860218,-23.492905,355030828000018,3814120,Rua Benevenuto de Magalhães Taques,Ermelino Matarazzo,8966,26
-46.4873018,-23.488087,355030828000068,3816000,Rua Antônio Leite Penteado,Jardim Verônia,8966,26
-46.4877462,-23.4893777,355030828000069,3816005,Travessa Benedito José de Almeida,Ermelino Matarazzo,8966,26
-46.4897226,-23.4847636,355030828000129,3816010,Travessa Félix Alzaga,Jardim Verônia,8966,26
-46.4893172,-23.4848768,355030828000129,3816020,Rua Francisco Montejos,Jardim Verônia,8966,26
-46.4881185,-23.4863566,355030828000100,3816030,Rua Luiz Corro,Jardim Verônia,8966,26
-46.4872334,-23.4887817,355030828000069,3816040,Rua Tomaz Braga,Jardim Verônia,8966,26
-46.4878687,-23.4873929,355030828000100,3816050,Rua Tomé Braga,Jardim Verônia,8966,26
-46.4890764,-23.4858295,355030828000117,3816060,Rua Uibaí,Jardim Verônia,8966,26
-46.489103,-23.4862943,355030828000117,3816070,Rua Professor Duglas Teixeira Monteiro,Jardim Verônia,8966,26
-46.4897967,-23.4868186,355030828000117,3816080,Rua Caém,Jardim Verônia,8966,26
-46.4896752,-23.4873649,355030828000116,3816090,Rua do Benito,Jardim Verônia,8966,26
-46.4884274,-23.4892629,355030828000068,3816100,Rua Rita de Souza,Jardim Verônia,8966,26
-46.4879313,-23.4869995,355030828000100,3816110,Rua Santana do Munhuaçu,Jardim Verônia,8966,26
-46.4887001,-23.4853195,355030828000129,3816120,Rua Belisário Benitez,Parque Císper,8966,26
-46.4873011,-23.4893513,355030828000069,3816130,Rua das Crianças,Jardim Verônia,8966,26
-46.4864262,-23.489867,355030828000070,3816140,Rua Aramã Grande,Jardim Verônia,8966,26
-46.48657,-23.4902735,355030828000070,3816150,Rua Entre-Folhas,Jardim Verônia,8966,26
-46.4900114,-23.4882641,355030828000098,3816160,Rua Reverendo Álvaro Reis,Parque Císper,8966,26
-46.4904734,-23.4882535,355030828000098,3816170,Rua Candeal,Jardim Verônia,8966,26
-46.492337,-23.4917866,355030828000114,3817000,Rua Caiçara do Rio do Vento,Parque Císper,8966,26
-46.49274,-23.4950052,355030828000095,3817010,Rua Barra de Santa Rosa,Parque Císper,8966,26
-46.4905485,-23.4939609,355030828000174,3817020,Rua Anísio de Abreu,Parque Císper,8966,26
-46.4905653,-23.4991677,355030828000062,3817030,Rua Ivoti,Parque Císper,8966,26
-46.4910009,-23.4955037,355030828000174,3817040,Rua Agnelo Rodrigues de Mello,Parque Císper,8966,26
-46.4919914,-23.4946599,355030828000065,3817050,Rua Eliezer José de Macedo,Parque Císper,8966,26
-46.4924721,-23.4933422,355030828000150,3817060,Rua Lagoa da Prata,Parque Císper,8966,26
-46.4929695,-23.493252,355030828000150,3817070,Rua Xambre,Parque Císper,8966,26
-46.4919105,-23.492347,355030828000150,3817080,Rua Maria da Conceição Fernandes,Parque Císper,8966,26
-46.4910138,-23.4926686,355030828000066,3817090,Rua Norberto José de Souza,Parque Císper,8966,26
-46.4911976,-23.4940982,355030828000066,3817100,Rua Abaíra,Parque Císper,8966,26
-46.4925935,-23.4900962,355030828000097,3817110,Rua Boa Ventura,Parque Císper,8966,26
-46.4951462,-23.4900098,355030828000125,3817120,Rua Arauá,Parque Císper,8966,26
-46.4931016,-23.4913477,355030828000114,3817125,Rua Brusque,Parque Císper,8966,26
-46.4935372,-23.4918679,355030828000114,3817130,Rua Pindaí,Parque Císper,8966,26
-46.4934466,-23.4908806,355030828000114,3817140,Rua Quinoa,Parque Císper,8966,26
-46.4937571,-23.4902585,355030828000125,3817150,Rua Acesita,Parque Císper,8966,26
-46.49335065,-23.4902945,355030828000114,3817160,Rua Siriri,Parque Císper,8966,26
-46.494608,-23.490722,355030828000125,3817170,Rua Campo Erê,Parque Císper,8966,26
-46.4943401,-23.4901894,355030828000125,3817180,Rua Veríssimo,Parque Císper,8966,26
-46.4968054,-23.4908439,355030828000124,3817200,Rua Lagoa Nova,Parque Císper,8966,26
-46.4961629,-23.4912215,355030828000124,3817210,Rua Aprígio,Parque Císper,8966,26
-46.4913211,-23.4900435,355030828000097,3817220,Rua Caculé,Parque Císper,8966,26
-46.4917251,-23.490979,355030828000097,3817230,Rua Governador Archer,Parque Císper,8966,26
-46.4916706,-23.490204,355030828000097,3817250,Rua Lajedo,Parque Císper,8966,26
-46.4935453,-23.4967856,355030828000094,3818000,Rua Pedra Lavrada,Parque Císper,8966,26
-46.494734,-23.4942955,355030828000113,3818007,Viela Nelson Benedito da Silva,Vila Cisper,8966,26
-46.4931455,-23.4960963,355030828000094,3818020,Rua São José dos Cordeiros,Parque Císper,8966,26
-46.4962904,-23.4942528,355030828000123,3818025,Rua Boiaruca,Parque Císper,8966,26
-46.4922432,-23.4999034,355030828000063,3818030,Rua Lagoa D'Anta,Parque Císper,8966,26
-46.4921405,-23.5002655,355030828000091,3818035,Travessa Joaquim Mitsuo Kuabara,Vila Cisper,8966,26
-46.4924021,-23.5008629,355030828000091,3818040,Rua Romelândia,Parque Císper,8966,26
-46.4920678,-23.5012742,355030828000091,3818050,Rua Inácio Dias Leme,Parque Císper,8966,26
-46.492958,-23.5016053,355030828000090,3818070,Rua Joaquim José Vieira,Parque Císper,8966,26
-46.4947574,-23.4949641,355030828000113,3818080,Rua Nova Viçosa,Parque Císper,8966,26
-46.4949943,-23.4969761,355030828000093,3818100,Rua Cambira,Parque Císper,8966,26
-46.4964168,-23.4948291,355030828000123,3818120,Rua do Acapuzal,Parque Císper,8966,26
-46.4952112,-23.4973753,355030828000111,3818130,Rua Cícero Dantas,Parque Císper,8966,26
-46.4942148,-23.4985196,355030828000111,3818140,Rua Quinta do Sol,Parque Císper,8966,26
-46.4946849,-23.4980355,355030828000111,3818150,Rua Cococi,Parque Císper,8966,26
-46.4933764,-23.4941129,355030828000095,3818170,Rua Ourem,Parque Císper,8966,26
-46.4943935,-23.4952592,355030828000113,3818180,Rua Candiba,Parque Císper,8966,26
-46.494279,-23.498963,355030828000092,3818190,Rua Piripá,Parque Císper,8966,26
-46.4936904,-23.4991768,355030828000092,3818200,Rua Anagé,Parque Císper,8966,26
-46.4967115,-23.4952879,355030828000111,3818210,Rua Aiquara,Parque Císper,8966,26
-46.5002271,-23.5021079,355030818000119,3819000,Rua Altaneira,Parque Císper,8966,26
-46.4964955,-23.501387,355030818000174,3819005,Rua Ipubi,Parque Císper,8966,26
-46.4992205,-23.50196,355030818000119,3819010,Rua Joaíma,Parque Císper,8966,26
-46.4985586,-23.5007687,355030818000173,3819020,Rua São José de Caiana,Parque Císper,8966,26
-46.499355,-23.5011805,355030818000173,3819030,Rua Giruá,Parque Císper,8966,26
-46.4989536,-23.5000005,355030818000141,3819050,Rua Riacho da Cruz,Parque Císper,8966,26
-46.5001415,-23.5005125,355030818000118,3819060,Rua Gandu,Parque Císper,8966,26
-46.4980471,-23.5001133,355030818000141,3819070,Rua Senges,Parque Císper,8966,26
-46.4986557,-23.4987629,355030818000141,3819080,Rua Canutama,Parque Císper,8966,26
-46.4982245,-23.4979165,355030818000141,3819090,Rua Mutuípe,Parque Císper,8966,26
-46.4974856,-23.4988529,355030818000141,3819100,Rua Guapirama,Parque Císper,8966,26
-46.499457,-23.4969735,355030818000183,3819110,Rua Erval Seco,Parque Císper,8966,26
-46.4990026,-23.4968738,355030818000183,3819120,Rua Mariano Loria,Parque Císper,8966,26
-46.4984653,-23.4957019,355030818000140,3819130,Rua Iretema,Parque Císper,8966,26
-46.49812,-23.4959775,355030818000183,3819140,Rua José Mariano Serrano,Parque Císper,8966,26
-46.4978643,-23.4952134,355030828000122,3819150,Avenida Cândido de Abreu,Parque Císper,8966,26
-46.4971265,-23.4995433,355030818000142,3819160,Avenida Luiz Imparato,Parque Císper,8966,26
-46.495612,-23.502784,355030818000144,3819170,Rua José Gomes Faria,Parque Císper,8966,26
-46.49487,-23.5021415,355030818000175,3819180,Rua Nonoai,Parque Císper,8966,26
-46.495961,-23.5022875,355030818000144,3819190,Rua da Boquena,Parque Císper,8966,26
-46.4972056,-23.5007963,355030818000143,3819200,Rua Miguel Lillo,Vila Cisper,8966,26
-46.4967943,-23.5007357,355030818000143,3819210,Rua Seberi,Parque Císper,8966,26
-46.4962907,-23.5010331,355030818000174,3819220,Rua Miguel Moreira,Parque Císper,8966,26
-46.494738,-23.50164,355030818000175,3819240,Rua Tamboara,Parque Císper,8966,26
-46.4947871,-23.5010083,355030818000143,3819250,Rua Água Nova,Parque Císper,8966,26
-46.495397,-23.4998555,355030818000142,3819270,Rua Exu,Parque Císper,8966,26
-46.4955519,-23.4992188,355030818000142,3819280,Rua Caetano e Figueiredo,Parque Císper,8966,26
-46.4961684,-23.4993477,355030818000142,3819290,Rua Otto Cordes,Parque Císper,8966,26
-46.4944278,-23.500068,355030818000142,3819300,Rua Monsenhor Tabosa,Parque Císper,8966,26
-46.4997245,-23.5001065,355030818000118,3819330,Rua José Lascano,Parque Císper,8966,26
-46.4991852,-23.4986629,355030818000139,3819340,Rua José Maria Vilela,Parque Císper,8966,26
-46.4985629,-23.4930265,355030818000168,3819350,Rua da Calenda,Parque Císper,8966,26
-46.497851,-23.49230775,355030828000132,3819360,Rua Duas Ilhas,Vila Sílvia,8966,26
-46.5040124,-23.4975674,355030818000097,3820000,Rua Olho D'Água do Borges,Vila Sílvia,8966,26
-46.5044911,-23.4957407,355030818000117,3820010,Rua Uricuri,Vila Sílvia,8966,26
-46.503584,-23.497386,355030818000117,3820030,Rua Bujaru,Vila Sílvia,8966,26
-46.5038608,-23.4973034,355030818000117,3820040,Rua Porto de Moz,Vila Sílvia,8966,26
-46.5033916,-23.4958068,355030818000138,3820050,Rua Arnaldo Vieira,Vila Sílvia,8966,26
-46.5029326,-23.4958156,355030818000138,3820060,Rua Lina Cavalieri,Vila Sílvia,8966,26
-46.5025316,-23.4956929,355030818000138,3820070,Rua Palhano,Vila Sílvia,8966,26
-46.502078,-23.4955626,355030818000135,3820080,Rua José Palomino,Vila Sílvia,8966,26
-46.5021795,-23.4963842,355030818000138,3820090,Rua Carandazal,Vila Sílvia,8966,26
-46.5039548,-23.4954647,355030818000117,3820100,Rua Carlos Barbosa,Vila Sílvia,8966,26
-46.5017976,-23.496818,355030818000138,3820110,Rua São José do Belmonte,Vila Sílvia,8966,26
-46.5021707,-23.4940207,355030818000135,3820120,Rua Barra dos Coqueiros,Vila Sílvia,8966,26
-46.4995335,-23.4963215,355030818000137,3820130,Rua Cajapió,Vila Sílvia,8966,26
-46.5007904,-23.497037,355030818000137,3820140,Rua Paço do Lumiar,Vila Sílvia,8966,26
-46.5001484,-23.4971428,355030818000137,3820150,Rua Ivatuva,Vila Sílvia,8966,26
-46.4999872,-23.4966637,355030818000137,3820160,Rua José Podesta,Vila Sílvia,8966,26
-46.5008295,-23.4974887,355030818000137,3820170,Rua Ezequiel Soria,Vila Sílvia,8966,26
-46.500299,-23.4975947,355030818000139,3820180,Rua Lopez Merino,Vila Sílvia,8966,26
-46.5003238,-23.4980391,355030818000139,3820190,Rua Lúcio Mansila,Vila Sílvia,8966,26
-46.5011503,-23.498394,355030818000137,3820200,Rua Ibirajuba,Vila Sílvia,8966,26
-46.5023114,-23.4981552,355030818000117,3820210,Praça Félix,Vila Sílvia,8966,26
-46.5007138,-23.4991969,355030818000118,3820220,Rua Afrânio,Vila Sílvia,8966,26
-46.5003691,-23.4990372,355030818000118,3820230,Rua Feliciano Cavia,Vila Sílvia,8966,26
